p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
EEF1B22,2.3733167736962e-13,0.433115820122461,1,0.873,2.37189278363199e-09,11,EEF1B2
PIM2,4.31778230072597e-13,0.40919726874464,0.389,0.062,4.31519163134554e-09,11,PIM2
CTA-29F11.1,5.08978598729582e-13,0.463571709635503,0.444,0.085,5.08673211570344e-09,11,CTA-29F11.1
STK41,5.17247505023891e-13,0.684267916239658,0.778,0.302,5.16937156520877e-09,11,STK4
AP1S22,5.7962943117829e-13,0.585075993971079,0.694,0.222,5.79281653519583e-09,11,AP1S2
PMAIP13,5.86010223709244e-13,0.70097199400664,0.75,0.272,5.85658617575018e-09,11,PMAIP1
CYTIP1,6.97051424514328e-13,0.616672604273193,0.75,0.252,6.96633193659619e-09,11,CYTIP
PTPN11,8.89499067793779e-13,0.634724836023713,0.694,0.228,8.88965368353103e-09,11,PTPN1
PDE4B3,1.21805898571172e-12,0.502728671020271,0.667,0.196,1.2173281503203e-08,11,PDE4B
NFKBID1,1.52568250473294e-12,0.636875400856034,0.778,0.29,1.5247670952301e-08,11,NFKBID
RP11-796E2.4,2.14622890686264e-12,0.32979832300253,0.306,0.042,2.14494116951853e-08,11,RP11-796E2.4
CDC42SE2,2.59799860376797e-12,0.534628170674999,0.694,0.221,2.59643980460571e-08,11,CDC42SE2
RHOC2,2.82732329325743e-12,0.580971999987615,0.639,0.19,2.82562689928147e-08,11,RHOC
SNHG151,2.86189287245705e-12,0.695400772559272,0.639,0.206,2.86017573673357e-08,11,SNHG15
RPL23A1,3.8800458310232e-12,0.251411283189082,1,0.995,3.87771780352458e-08,11,RPL23A
NINJ13,4.640988624141e-12,0.711532833745972,0.833,0.367,4.63820403096652e-08,11,NINJ1
PHF1,4.66429775281344e-12,0.416653619234346,0.472,0.101,4.66149917416175e-08,11,PHF1
SNAI1,4.93279978957616e-12,0.397858936620853,0.278,0.037,4.92984010970242e-08,11,SNAI1
MTHFD21,5.23772121662773e-12,0.673706050608047,0.806,0.35,5.23457858389775e-08,11,MTHFD2
RNASE63,5.90440580648355e-12,0.586025654492715,0.722,0.237,5.90086316299966e-08,11,RNASE6
MEF2C2,7.7479033103393e-12,0.482354635052833,0.444,0.097,7.7432545683531e-08,11,MEF2C
FNIP23,7.91229149460214e-12,0.672148759441445,0.778,0.3,7.90754411970538e-08,11,FNIP2
TOR3A,7.96466018367752e-12,0.49311204026943,0.5,0.123,7.95988138756731e-08,11,TOR3A
REV3L,8.03948203232378e-12,0.561428608795411,0.528,0.135,8.03465834310439e-08,11,REV3L
CXCR43,8.84207282757456e-12,0.774250770293733,0.833,0.388,8.83676758387801e-08,11,CXCR4
CMTM61,9.16748427301321e-12,0.657774358976615,0.944,0.583,9.1619837824494e-08,11,CMTM6
NR4A13,1.06009435688509e-11,0.647913038957509,0.944,0.513,1.05945830027095e-07,11,NR4A1
BID1,1.09570139275459e-11,0.634540652726354,0.806,0.351,1.09504397191893e-07,11,BID
RPL41,1.17517853065594e-11,0.335739518926469,1,0.93,1.17447342353755e-07,11,RPL4
RASSF51,1.20316134872424e-11,0.630914403574347,0.694,0.242,1.20243945191501e-07,11,RASSF5
GPBP11,1.20868569272631e-11,0.608635917311158,0.917,0.448,1.20796048131068e-07,11,GPBP1
RGS25,1.30774334765618e-11,0.746283742102849,0.917,0.421,1.30695870164759e-07,11,RGS2
LITAF2,1.41610880287775e-11,0.490230593157398,1,0.846,1.41525913759602e-07,11,LITAF
ANKRD44,2.33729840276045e-11,0.367335466061747,0.389,0.074,2.33589602371879e-07,11,ANKRD44
SPINT21,2.43054541537604e-11,0.598624098023203,0.889,0.401,2.42908708812681e-07,11,SPINT2
C1orf56,3.43672598083237e-11,0.544146478012031,0.583,0.16,3.43466394524387e-07,11,C1orf56
TBC1D17,3.65606771169368e-11,0.254730748818516,0.25,0.032,3.65387407106666e-07,11,TBC1D17
ICAM12,4.47856269676029e-11,0.637990268874744,0.722,0.276,4.47587555914223e-07,11,ICAM1
ATF52,4.94326003880608e-11,0.519011261993125,0.528,0.141,4.94029408278279e-07,11,ATF5
DUSP51,5.92990474307479e-11,0.612383764002529,0.611,0.206,5.92634680022895e-07,11,DUSP5
PAK11,6.7476854191132e-11,0.485219138342237,0.556,0.158,6.74363680786174e-07,11,PAK1
TPD52,7.35867426399855e-11,0.285737662226785,0.278,0.039,7.35425905944015e-07,11,TPD52
GPAT4,9.62253003400146e-11,0.35306944584408,0.389,0.075,9.61675651598106e-07,11,GPAT4
RAPGEF1,1.3660587748512e-10,0.591035939512941,0.639,0.233,1.36523913958629e-06,11,RAPGEF1
HLA-DRB53,1.51245719321263e-10,0.656154479863894,1,0.609,1.5115497188967e-06,11,HLA-DRB5
KMT2E1,1.80573548053328e-10,0.554504382533678,0.806,0.367,1.80465203924496e-06,11,KMT2E
CDKN1A1,2.08540310761379e-10,0.610087898147566,0.917,0.526,2.08415186574922e-06,11,CDKN1A
HIF1A3,2.26487130156292e-10,0.588184244732485,0.833,0.382,2.26351237878198e-06,11,HIF1A
KDM6B1,2.54234816344307e-10,0.568932167754478,0.944,0.453,2.54082275454501e-06,11,KDM6B
ZBTB101,2.67577813864891e-10,0.403739755606815,0.361,0.072,2.67417267176573e-06,11,ZBTB10
CEP68,2.86264542226629e-10,0.311533395362206,0.278,0.043,2.86092783501293e-06,11,CEP68
DOCK5,3.36185880146163e-10,0.291944004535168,0.278,0.043,3.35984168618076e-06,11,DOCK5
RP5-1171I10.51,3.44001416972635e-10,0.536046762858356,0.611,0.214,3.43795016122451e-06,11,RP5-1171I10.5
SEMA4A,3.54366596234199e-10,0.347139119660036,0.389,0.078,3.54153976276459e-06,11,SEMA4A
RELB,4.42539637216846e-10,0.271430582332166,0.278,0.043,4.42274113434516e-06,11,RELB
RPL51,5.07181064678868e-10,0.286328808757877,1,0.964,5.06876756040061e-06,11,RPL5
PTTG1,5.16975773343818e-10,0.364479667222752,0.361,0.07,5.16665587879811e-06,11,PTTG1
SAMSN14,6.85826607971389e-10,0.612627906837492,0.778,0.365,6.85415112006606e-06,11,SAMSN1
SEPT61,7.30352214584968e-10,0.488101462838746,0.583,0.192,7.29914003256217e-06,11,SEPT6
THAP21,7.4727018964636e-10,0.426063053998794,0.417,0.103,7.46821827532572e-06,11,THAP2
RQCD1,1.16044106436458e-09,0.361116143194527,0.361,0.076,1.15974479972596e-05,11,RQCD1
ARID5B3,1.29812257482054e-09,0.456472511481776,0.583,0.173,1.29734370127565e-05,11,ARID5B
FOSL23,1.49656097804634e-09,0.582446494739699,0.833,0.417,1.49566304145951e-05,11,FOSL2
IFITM21,1.78863295623125e-09,0.582251406697615,0.556,0.191,1.78755977645751e-05,11,IFITM2
SOX41,2.33448494704934e-09,0.44611525927854,0.5,0.148,2.33308425608111e-05,11,SOX4
EIF3L2,2.67893974832277e-09,0.511940452602758,0.861,0.471,2.67733238447378e-05,11,EIF3L
JARID23,2.72399562011378e-09,0.457773348738188,0.556,0.174,2.72236122274172e-05,11,JARID2
PIM31,2.93393821941881e-09,0.545952001772472,0.611,0.218,2.93217785648716e-05,11,PIM3
CORO1A4,4.66309864440253e-09,0.545695455584201,0.639,0.238,4.66030078521589e-05,11,CORO1A
NUP62,5.08793219542024e-09,0.463584477314526,0.5,0.157,5.08487943610299e-05,11,NUP62
MIR155HG1,5.1629463854043e-09,0.667987500309821,0.528,0.182,5.15984861757306e-05,11,MIR155HG
RASSF3,5.38440672986646e-09,0.438101158547993,0.5,0.15,5.38117608582855e-05,11,RASSF3
ZNF3314,5.60269547635695e-09,0.645896542350237,0.694,0.294,5.59933385907114e-05,11,ZNF331
SPRED2,5.7523594578582e-09,0.317128812424857,0.278,0.05,5.74890804218349e-05,11,SPRED2
TYMP1,5.9895387359406e-09,0.591762861282064,0.833,0.474,5.98594501269904e-05,11,TYMP
GABARAPL21,6.85253706837121e-09,0.619787260375337,0.833,0.485,6.84842554613018e-05,11,GABARAPL2
CD300A3,7.06593143598822e-09,0.512428672288888,0.5,0.166,7.06169187712663e-05,11,CD300A
RPSA2,7.18190439082561e-09,0.318592822945096,0.972,0.923,7.17759524819111e-05,11,RPSA
CCNI1,7.96418083681647e-09,0.382885043430637,0.972,0.844,7.95940232831438e-05,11,CCNI
PEA152,9.0617525405357e-09,0.496913977846401,0.639,0.257,9.05631548901138e-05,11,PEA15
ZNF292,9.38665487593579e-09,0.343237530771813,0.389,0.092,9.38102288301023e-05,11,ZNF292
CCNB1IP1,9.66315042303755e-09,0.256515592671547,0.278,0.05,9.65735253278373e-05,11,CCNB1IP1
USP361,9.70092233762146e-09,0.490535201400511,0.528,0.178,9.69510178421888e-05,11,USP36
ARF5,9.71461639421599e-09,0.446633373541596,0.5,0.162,9.70878762437946e-05,11,ARF5
ZFP36L14,9.85055464232454e-09,0.552562614241237,0.861,0.387,9.84464430953914e-05,11,ZFP36L1
SRGAP2C,1.17023334436592e-08,0.31039906007452,0.278,0.052,0.00011695312043593,11,SRGAP2C
PELI11,1.32916844627703e-08,0.492525566723219,0.528,0.172,0.000132837094520927,11,PELI1
AKAP132,1.5092734644585e-08,0.471716768985155,0.889,0.468,0.000150836790037982,11,AKAP13
TET21,1.50961671926273e-08,0.421811578999391,0.444,0.127,0.000150871094923118,11,TET2
ABI2,1.53649614278251e-08,0.290127712001081,0.278,0.052,0.000153557424509684,11,ABI2
CHFR,1.82325996568021e-08,0.297592536759366,0.333,0.073,0.00018221660097008,11,CHFR
BAZ1A1,1.85195060178436e-08,0.518355979816107,0.833,0.456,0.000185083943142329,11,BAZ1A
SLC2A33,2.09721828616199e-08,0.592463191905241,0.833,0.476,0.000209595995519029,11,SLC2A3
UBE2D31,2.12396406153677e-08,0.312717172792905,0.944,0.861,0.000212268968309985,11,UBE2D3
PPP1CB1,2.14544845039533e-08,0.547944023023532,0.778,0.399,0.000214416118132509,11,PPP1CB
GADD45B1,2.37557959154922e-08,0.510174861284484,0.972,0.729,0.000237415424379429,11,GADD45B
FOXN3,2.41537668106256e-08,0.376385613784529,0.472,0.141,0.000241392745505392,11,FOXN3
AC013461.1,2.45290323726888e-08,0.336468762212428,0.306,0.065,0.000245143149532652,11,AC013461.1
STX111,2.50609051438346e-08,0.542044426785749,0.833,0.498,0.000250458686007483,11,STX11
MAD2L21,3.1509397773304e-08,0.358023268573918,0.472,0.147,0.000314904921346401,11,MAD2L2
LSP1,3.29935411710974e-08,0.549935532080892,0.861,0.504,0.000329737450463948,11,LSP1
ITSN2,3.76790941111491e-08,0.41566626020951,0.639,0.24,0.000376564866546824,11,ITSN2
CHST11,4.26227601656651e-08,0.350044062039402,0.389,0.102,0.000425971865095657,11,CHST11
IDH23,4.87707932190525e-08,0.44619205518052,0.611,0.224,0.000487415307431211,11,IDH2
FAM49A2,5.05607446042642e-08,0.476681598351391,0.611,0.249,0.000505304081575017,11,FAM49A
BTG13,5.64960282179182e-08,0.510333998359095,0.944,0.609,0.000564621306009875,11,BTG1
TRABD1,5.9946597644102e-08,0.469361754079717,0.583,0.231,0.000599106296855155,11,TRABD
ZFP361,7.47332093832194e-08,0.485657191260682,0.972,0.737,0.000746883694575895,11,ZFP36
NGLY11,9.02438167712082e-08,0.372759671592649,0.389,0.111,0.000901896704811454,11,NGLY1
BCL2A11,9.0468040009575e-08,0.560806096385924,0.833,0.622,0.000904137591855692,11,BCL2A1
EPM2AIP1,9.12830596204454e-08,0.300475723402679,0.333,0.077,0.000912282897846732,11,EPM2AIP1
C2orf691,9.42837114605884e-08,0.361208488317953,0.472,0.142,0.00094227141233712,11,C2orf69
VEGFA3,9.97157706879154e-08,0.463089894137792,0.5,0.173,0.000996559412255026,11,VEGFA
PURB,1.21526741511192e-07,0.413247137207782,0.472,0.16,0.00121453825466285,11,PURB
LDHA2,1.42988911881273e-07,0.416233770029705,0.972,0.736,0.00142903118534144,11,LDHA
AMPD2,1.50001595666436e-07,0.282150491488682,0.278,0.059,0.00149911594709036,11,AMPD2
UBAC22,1.53572633528935e-07,0.377547538077497,0.528,0.192,0.00153480489948818,11,UBAC2
HINT12,1.68594782675974e-07,0.356379877949963,0.944,0.793,0.00168493625806369,11,HINT1
RPS6KB2,2.23474414085351e-07,0.368510226626882,0.5,0.168,0.002233403294369,11,RPS6KB2
CD483,2.27231412582888e-07,0.497663926925067,0.528,0.204,0.00227095073735338,11,CD48
RGS104,2.37920039870298e-07,0.499580059764611,0.861,0.485,0.00237777287846375,11,RGS10
SERPINB12,2.61100758893026e-07,0.49486109064086,0.806,0.51,0.0026094409843769,11,SERPINB1
SPHK11,2.83897204485307e-07,0.28627058201597,0.278,0.061,0.00283726866162616,11,SPHK1
CDC42SE11,3.20215032037882e-07,0.453869172407288,0.722,0.354,0.00320022903018659,11,CDC42SE1
PPARD,3.55917966559959e-07,0.261477600049663,0.278,0.06,0.00355704415780023,11,PPARD
SMAP2,3.5736751394154e-07,0.402294961837946,0.556,0.209,0.00357153093433176,11,SMAP2
NFKB21,3.65440556445978e-07,0.395326625485576,0.417,0.137,0.0036522129211211,11,NFKB2
SNX9,3.66134761352396e-07,0.341424660243861,0.444,0.143,0.00365915080495584,11,SNX9
BHLHE40,3.87194352233288e-07,0.524769742917058,0.611,0.291,0.00386962035621948,11,BHLHE40
CD402,3.95765274341752e-07,0.558222756911166,0.556,0.244,0.00395527815177147,11,CD40
CKS22,4.37685455519961e-07,0.50527102197317,0.833,0.486,0.00437422844246649,11,CKS2
SUB11,5.16477126390058e-07,0.401626237396041,0.972,0.74,0.00516167240114224,11,SUB1
IRF2BP23,5.1901730793048e-07,0.410425871606428,0.667,0.286,0.00518705897545722,11,IRF2BP2
RAB9A1,5.49920362595071e-07,0.436190856540723,0.556,0.226,0.00549590410377514,11,RAB9A
FMNL11,5.64838762398209e-07,0.453328408701009,0.528,0.228,0.0056449985914077,11,FMNL1
HERPUD11,5.68343566001224e-07,0.480212779771511,0.833,0.494,0.00568002559861623,11,HERPUD1
NAP1L11,5.78336052001068e-07,0.337550026978167,0.972,0.835,0.00577989050369867,11,NAP1L1
ARHGAP5,5.96296882776217e-07,0.323969999577887,0.417,0.127,0.00595939104646552,11,ARHGAP5
VDR1,6.59374958206391e-07,0.348425122104932,0.417,0.133,0.00658979333231467,11,VDR
NEDD9,7.64152954762232e-07,0.339772224591252,0.361,0.103,0.00763694462989375,11,NEDD9
CCNG2,7.77639082506006e-07,0.317731608360789,0.25,0.054,0.00777172499056503,11,CCNG2
CD691,8.40238931380515e-07,0.438948582320761,0.444,0.154,0.00839734788021687,11,CD69
TRIM13,8.74116301604817e-07,0.291161957692662,0.306,0.077,0.00873591831823855,11,TRIM13
RP11-166O4.6,9.66062429783164e-07,0.338747147269032,0.361,0.106,0.00965482792325294,11,RP11-166O4.6
ICAM31,9.77550322992218e-07,0.329729369888227,0.389,0.12,0.00976963792798423,11,ICAM3
SRSF5,9.79951784294219e-07,0.454361825696868,0.861,0.581,0.00979363813223642,11,SRSF5
PPA12,1.01068428926656e-06,0.498782309661823,0.722,0.397,0.01010077878693,11,PPA1
RNF1451,1.08104898328946e-06,0.344312266275697,0.333,0.095,0.0108040035389949,11,RNF145
CLIC2,1.14642448688256e-06,0.413639969139173,0.389,0.127,0.0114573663219043,11,CLIC2
PLSCR11,1.21163101942052e-06,0.411399706269344,0.833,0.569,0.0121090404080887,11,PLSCR1
CTD-3252C9.4,1.27200730026683e-06,0.470789524598564,0.583,0.253,0.0127124409588667,11,CTD-3252C9.4
PTPN2,1.31049730443935e-06,0.421989874398737,0.639,0.286,0.0130971100605668,11,PTPN2
SERINC5,1.32069372227206e-06,0.421918164705314,0.444,0.158,0.013199013060387,11,SERINC5
MARCKS2,1.37059100722642e-06,0.422574889374894,0.444,0.16,0.0136976865262208,11,MARCKS
FNBP11,1.60192599292353e-06,0.489206512963911,0.583,0.272,0.0160096483732778,11,FNBP1
ELOVL51,1.6062678045248e-06,0.361872807538459,0.556,0.224,0.0160530404384209,11,ELOVL5
MXD13,1.61224991082997e-06,0.465405996048658,0.667,0.312,0.0161128256088347,11,MXD1
OGFRL1,1.66889596627021e-06,0.397130966066284,0.556,0.218,0.0166789462869045,11,OGFRL1
SNRPB3,1.8079825373445e-06,0.42832940763613,0.806,0.431,0.0180689774782209,11,SNRPB
AGO21,1.83220710782371e-06,0.34259380976668,0.361,0.112,0.0183110778355901,11,AGO2
SYAP12,2.35526289921093e-06,0.48988077766118,0.694,0.355,0.023538497414714,11,SYAP1
RHBDF2,2.43524282582455e-06,0.263290120915645,0.25,0.056,0.0243378168012906,11,RHBDF2
SCO2,2.86386562409733e-06,0.394234791819765,0.472,0.185,0.0286214730472287,11,SCO2
RNF144B,2.92465252584356e-06,0.475368100108117,0.444,0.172,0.0292289773432805,11,RNF144B
DEF6,3.38921714067549e-06,0.268707348635063,0.306,0.082,0.0338718361039108,11,DEF6
METTL15,3.61293112571969e-06,0.250084022437115,0.25,0.057,0.0361076336704425,11,METTL15
OFD1,4.22078252778779e-06,0.311204007398714,0.306,0.088,0.0421825005827112,11,OFD1
MOB3A,4.68609318901671e-06,0.372496100923825,0.528,0.214,0.046832815331033,11,MOB3A
UBE2F,4.9644962419992e-06,0.424612337791919,0.694,0.385,0.04961517544254,11,UBE2F
NAAA1,5.02197201301882e-06,0.344933650824447,0.417,0.148,0.0501895882981101,11,NAAA
OTUD4,5.29620153655862e-06,0.261432828424544,0.278,0.072,0.0529302381563668,11,OTUD4
EEF21,5.56842262375868e-06,0.312001624514544,1,0.853,0.0556508157018443,11,EEF2
ELMSAN1,5.57719735293191e-06,0.264145608257922,0.25,0.058,0.0557385103452016,11,ELMSAN1
EIF3F2,5.68807623920955e-06,0.416803848281043,0.861,0.549,0.0568466339346602,11,EIF3F
ANKRD111,5.84206300484703e-06,0.369075013052423,0.528,0.222,0.0583855776704412,11,ANKRD11
FYTTD1,5.85021715144453e-06,0.377345766084787,0.5,0.209,0.0584670702115366,11,FYTTD1
EIF2AK4,6.31465173455204e-06,0.303389480556707,0.361,0.113,0.063108629435113,11,EIF2AK4
CNN21,6.79621650336698e-06,0.367172969525991,0.583,0.261,0.0679213877346496,11,CNN2
ISG201,7.16766337342984e-06,0.327042876041114,0.306,0.088,0.0716336277540578,11,ISG20
PUM2,7.37383513971881e-06,0.255790295337972,0.306,0.086,0.0736941083863498,11,PUM2
GPR65,7.49801161323144e-06,0.466158658342796,0.389,0.143,0.0749351280626351,11,GPR65
CLDND11,7.93152857637568e-06,0.333660658229775,0.472,0.182,0.0792676965922986,11,CLDND1
TNFAIP31,8.12905027557375e-06,0.4709527275932,0.722,0.421,0.081241728454084,11,TNFAIP3
SEC14L11,8.53015245571973e-06,0.424292546980066,0.472,0.209,0.085250343642463,11,SEC14L1
HIST3H2A2,8.86804921932847e-06,0.274196719578781,0.25,0.064,0.0886272838979687,11,HIST3H2A
IER32,9.01419624116083e-06,0.500161528303106,0.806,0.546,0.0900878772341613,11,IER3
JAK1,9.20246798283321e-06,0.368104757163378,0.472,0.193,0.0919694650204351,11,JAK1
SLC25A61,9.29893818627212e-06,0.271066926237274,1,0.901,0.0929335882336036,11,SLC25A6
RPL172,9.75012026986623e-06,0.384795147027618,0.917,0.538,0.0974427019770431,11,RPL17
ETF11,9.80867456446549e-06,0.387084379851868,0.722,0.406,0.0980278935972681,11,ETF1
DENND1B,9.8315096212268e-06,0.306017926276464,0.333,0.105,0.0982561071545406,11,DENND1B
RBPJ1,9.8895073641887e-06,0.390479903263125,0.806,0.483,0.0988357365977018,11,RBPJ
HNRNPA01,1.00415691601269e-05,0.398076393679516,0.833,0.484,0.100355442186308,11,HNRNPA0
SPAG91,1.00470787930147e-05,0.37611365121025,0.556,0.244,0.100410505457389,11,SPAG9
C12orf451,1.04005263721212e-05,0.337011752224367,0.361,0.127,0.10394286056298,11,C12orf45
CYLD1,1.09553139744479e-05,0.343531986089956,0.5,0.2,0.109487407860632,11,CYLD
PDXDC1,1.15843637577507e-05,0.270114304965267,0.306,0.087,0.115774131394961,11,PDXDC1
BTG33,1.17914069385179e-05,0.398593370145171,0.556,0.251,0.117843320943548,11,BTG3
DDIT42,1.26223886440694e-05,0.484687391354434,0.583,0.286,0.126148152108829,11,DDIT4
RUBCN,1.26558174152459e-05,0.27037395732352,0.25,0.064,0.126482239247967,11,RUBCN
EZR3,1.27851619887316e-05,0.421967614004511,0.75,0.464,0.127774908915384,11,EZR
TIAL1,1.30736665413358e-05,0.327878944741603,0.5,0.211,0.13065822341411,11,TIAL1
FBL1,1.39874387949469e-05,0.36132829246014,0.583,0.275,0.139790463316699,11,FBL
GSN3,1.54409011316303e-05,0.420348742965593,0.806,0.604,0.154316365909513,11,GSN
BLOC1S61,1.64878734386125e-05,0.353668279654019,0.556,0.253,0.164779807145494,11,BLOC1S6
PRKAR1A,1.77313203611016e-05,0.386008891093034,0.694,0.353,0.17720681568885,11,PRKAR1A
AC090498.12,1.94534966673909e-05,0.373073042451438,0.833,0.514,0.194418245693905,11,AC090498.1
SERPINF1,2.05520951163419e-05,0.283438652777157,0.278,0.078,0.205397638592721,11,SERPINF1
CCL4,2.10568967475163e-05,0.57430513103823,0.389,0.142,0.210442626094678,11,CCL4
HGSNAT,2.16646595449131e-05,0.265752798179956,0.333,0.106,0.216516607491862,11,HGSNAT
TANK1,2.20250931773459e-05,0.374224742081697,0.639,0.307,0.220118781214395,11,TANK
CSRNP11,2.21388060121677e-05,0.37160609886749,0.722,0.349,0.221255227285604,11,CSRNP1
B4GALT11,2.33039053622654e-05,0.386879544136211,0.722,0.373,0.232899230190481,11,B4GALT1
LONP2,2.57973651915368e-05,0.297368136655794,0.361,0.125,0.257818867724219,11,LONP2
ZBTB1,2.63135188086261e-05,0.337221504321671,0.444,0.177,0.262977306973409,11,ZBTB1
IL4R,2.63819078416275e-05,0.278253116602794,0.361,0.12,0.263660786969225,11,IL4R
LIMD22,2.92221767481812e-05,0.319242056139107,0.333,0.114,0.292046434421323,11,LIMD2
KLHL6,3.03194950034941e-05,0.282015556008257,0.417,0.151,0.30301303306492,11,KLHL6
PVRL21,3.40456450867648e-05,0.380059078060754,0.472,0.214,0.340252176997127,11,PVRL2
TAP11,3.63665751859013e-05,0.324555689500137,0.444,0.181,0.363447552407897,11,TAP1
EIF3D1,3.88552853142762e-05,0.375322927863376,0.583,0.32,0.388319721430877,11,EIF3D
BASP12,4.04377317810044e-05,0.337226796811195,0.639,0.304,0.404134691419358,11,BASP1
GDI21,4.15580030161065e-05,0.411378931895312,0.75,0.558,0.415330682142968,11,GDI2
ATP1B32,4.30175718064875e-05,0.387736213513757,0.917,0.712,0.429917612634036,11,ATP1B3
ZNFX1,4.36285167209981e-05,0.258824628454235,0.389,0.137,0.436023396109655,11,ZNFX1
IL1B,4.76834037325925e-05,0.596224589422016,0.583,0.305,0.476547936903529,11,IL1B
PLAUR3,4.76942910013177e-05,0.350113337484634,0.861,0.765,0.476656744267169,11,PLAUR
EIF3G1,4.91729563628244e-05,0.346091861915866,0.75,0.449,0.491434525890067,11,EIF3G
SCGB3A15,4.9978309324539e-05,0.47523418382228,0.972,0.518,0.499483223389443,11,SCGB3A1
SH2B3,5.04054597747308e-05,0.348358511434951,0.528,0.257,0.50375216498866,11,SH2B3
WIPF11,5.20961042197326e-05,0.35287961297676,0.611,0.344,0.520648465572007,11,WIPF1
CHD11,5.82668115192123e-05,0.332559249872552,0.611,0.294,0.582318514323008,11,CHD1
VDAC2,5.92087028983333e-05,0.332202845999846,0.889,0.595,0.591731776765943,11,VDAC2
RALY1,6.47640898477791e-05,0.340024978582487,0.611,0.333,0.647252313938704,11,RALY
ID2,7.04457044012479e-05,0.405128572848667,0.889,0.769,0.704034369786071,11,ID2
CAMLG,8.11040455271773e-05,0.323041152995178,0.583,0.297,0.81055383099861,11,CAMLG
DNAJB91,8.25046890611153e-05,0.310336704330858,0.5,0.224,0.824551862476787,11,DNAJB9
EIF3E2,8.41607825743301e-05,0.327169813469324,0.861,0.7,0.841102861047855,11,EIF3E
YPEL51,8.94979372504442e-05,0.446576256954806,0.611,0.392,0.894442384880939,11,YPEL5
ANKRD121,9.1980419677135e-05,0.355537596193832,0.667,0.374,0.919252314253287,11,ANKRD12
ATG31,9.4950609520634e-05,0.36633762535419,0.75,0.441,0.948936391549216,11,ATG3
